Topic,Count,Name,Representation,Representative_Docs
51,22,51_各種任務際員身挺任務遂行国民命幸暮守る国民託思応る思_日本平和安全確保崇高任務果くこっ目的職員隊員一人一人自分仕事り実際崇高任務携わっ誇り自分自身我国平和安全確保仕事強責任感こ高遵法意識持最大切ふ認識ござ_我国平和独立守る使命自覚日本国憲法法令遵守一致団結厳正規律保持常徳操養人格尊重心身鍛技能磨政治的活動関与強責任感っ専心職務遂行当事臨危険顧み身っ責務完遂務めっ国民負託こる誓_我国平和独立守る主る任務秩序維持任務保安隊警備隊組織形態存立目的本質的異るわけま新組織創設創設時新服務宣誓行っふ承知り,"['各種任務際員身挺任務遂行国民命幸暮守る国民託思応る思', '日本平和安全確保崇高任務果くこっ目的職員隊員一人一人自分仕事り実際崇高任務携わっ誇り自分自身我国平和安全確保仕事強責任感こ高遵法意識持最大切ふ認識ござ', '我国平和独立守る使命自覚日本国憲法法令遵守一致団結厳正規律保持常徳操養人格尊重心身鍛技能磨政治的活動関与強責任感っ専心職務遂行当事臨危険顧み身っ責務完遂務めっ国民負託こる誓', '我国平和独立守る主る任務秩序維持任務保安隊警備隊組織形態存立目的本質的異るわけま新組織創設創設時新服務宣誓行っふ承知り', '国際貢献面当然日本世界中自分ち役割分担っり果こ今国民代表員皆大変御苦労わけ', '隊員教育ま員偏向歴史認識有く史実客観的理解強使命感保持国民期待信頼こ適切任務遂行く必要不可欠考り', '員皆方任務重要性考隊員処遇面充実絶対必要考るわけ', '員入隊時ど行服務宣誓法規定我国平和独立守り国安全保我国任務隊員服務上義務隊員一人一人自覚政府最重要責務国民命幸暮守る託思応る国民宣誓理解り', '省ま隊員高士気誇り持っ任務遂行栄典礼遇施策積極的取り組く重要考り', '厳環境中任務遂行万全期す日本全国又海外勤務隊員一人一人常高意識誇り持っ職務精励る省不断取組続けまり考り']","['○国務大臣（小野寺五典君）員入隊時ど行服務宣誓法規定我国平和独立守り国安全保我国任務隊員服務上義務隊員一人一人自覚政府最重要責務国民命幸暮守る託思応る国民宣誓理解り', '○国務大臣（小野寺五典君）厳環境中任務遂行万全期す日本全国又海外勤務隊員一人一人常高意識誇り持っ職務精励る省不断取組続けまり考り', '○若宮副大臣ど省・日本平和安全確保崇高任務果くこっ目的職員隊員一人一人自分仕事り実際崇高任務携わっ誇り自分自身我国平和安全確保仕事強責任感こ高遵法意識持最大切ふ認識ござ']"
52,22,52_大変恐縮県議会議論承知りま点答差控思ちろふ省_駐屯地新設施設そっ施設ちっ運用く安定的運用考る際地元理解協力得る大変重要常日ごろ心けござ_被災地員立っ姿見るけち守そ安心感得る現地声聞り_自分自身り遂げけ省,"['大変恐縮県議会議論承知りま点答差控思ちろふ省', '駐屯地新設施設そっ施設ちっ運用く安定的運用考る際地元理解協力得る大変重要常日ごろ心けござ', '被災地員立っ姿見るけち守そ安心感得る現地声聞り', '自分自身り遂げけ省', '経済界研究者御活躍承知りび政治家こ日本わっく大変頼く思っり', '米側認識今回っり持っ思地元御迷惑けっり省最大限努力まり思', '確実ま物持っ御説明配備遅くる配備御説明改修努力ろ思結果こ事態大臣わび申上げけりま', '駐屯地新設装備品配備そっ際地元理解協力得る極め重要認識立っり従来行っりけど地元首長住民方々丁寧説明く常心けり引続そ対応っまり思っり', '機佐賀空港配備ま同意得るべく地元関係者逐一列挙今困難ござけど省ま佐賀空港開港時経緯っり踏ま地元関係者御理解御協力得る重要ふ考りま引続丁寧説明努めまり思っり', '御指摘ま多く果樹園等々壊ビニールハウス撤去人手足りく話頂戴ま被災農業者農業経営維持必要重々どわるけど先申述べま三要件照合わり活動対応ちょっ難面ござ']","['ど文書管理当る者ょ来り答弁当る幹部まっり大切省・信頼ち得実現場汗流隊員肝銘じるべ思っり', '大変恐縮県議会議論承知りま点答差控思ちろふ省・駐屯地新設施設そっ施設ちっ運用く安定的運用考る際地元理解協力得る大変重要常日ごろ心けござ', '危険任務り例……（発言者）例今回御嶽山大変危険状況中中皆方助け思こそ員向っ御理解け有り難思っり']"
53,21,53_具体的経済重要技術育成プログラム始め科学技術イノベーション政策通じ民間持先端的重要技術民生分野けく分野強化円滑げく考_政府一体取組重要インフラ事業者先端技術関係技術産業研究機関民間部門協力総合的体制通じ複雑状況っり対応く重要考り_技術研究推進制度こ状況踏ま分野将来研究開発資期待先進的民生技術研究公募省当該制度積極的活用図る必要ふ考り_我国省,"['具体的経済重要技術育成プログラム始め科学技術イノベーション政策通じ民間持先端的重要技術民生分野けく分野強化円滑げく考', '政府一体取組重要インフラ事業者先端技術関係技術産業研究機関民間部門協力総合的体制通じ複雑状況っり対応く重要考り', '技術研究推進制度こ状況踏ま分野将来研究開発資期待先進的民生技術研究公募省当該制度積極的活用図る必要ふ考り', '我国省', '情報通信例ロボティクスナノテクど先進的技術分野多岐わる課題大学独立行政法人含む民間活発研究り応用期待るふ思っり', '御指摘ドローンござ小型無人機等々既民間相当開発進りま省', '当時経済概念今日確立っ日本学術会議内閣府特別機関認識り', '岸田内閣総理大臣経済横断領域国家間競争激化中人工知能量子世界未来っ不可欠分野研究開発投資後押く大変重要考', '岸田内閣総理大臣最先端科学技術政府民間活発研究開発進めりそ成果目的活用非常重要認識', '省御指摘りこ産業優位性保有点中心諸外国含む各方面積極的アピール考']","['○国務大臣（小野寺五典君）情報通信例ロボティクスナノテクど先進的技術分野多岐わる課題大学独立行政法人含む民間活発研究り応用期待るふ思っり', '我国省・政府一体取組重要インフラ事業者先端技術関係技術産業研究機関民間部門協力総合的体制通じ複雑状況っり対応く重要考り', '御指摘ドローンござ小型無人機等々既民間相当開発進りま省・分野活用重要課題認識り']"
54,21,54_上検討結果踏ま新対策確立全員徹底時代即対策行不断見直行ハラスメント一切許容組織環境構築まり考り_中コンプライアンス意識徹底不適切部下指導自殺事故防止情報公開関係業務行政文書管理適正実施全省的一層徹底図る監察本部定期監察等通じ実施状況確認実務面意識面両面徹底図っく思っり_省指針踏ま海上不祥事再発防止中長期的組織体質改善図る改革進める施策検討実施行っ考り_現在指示基づ全対象ハラスメント特別監察実施省ハラスメント防止対策有識者会議内部意識ハラスメント防止対策外部客観的視点多角的入念検証承知り,"['上検討結果踏ま新対策確立全員徹底時代即対策行不断見直行ハラスメント一切許容組織環境構築まり考り', '中コンプライアンス意識徹底不適切部下指導自殺事故防止情報公開関係業務行政文書管理適正実施全省的一層徹底図る監察本部定期監察等通じ実施状況確認実務面意識面両面徹底図っく思っり', '省指針踏ま海上不祥事再発防止中長期的組織体質改善図る改革進める施策検討実施行っ考り', '現在指示基づ全対象ハラスメント特別監察実施省ハラスメント防止対策有識者会議内部意識ハラスメント防止対策外部客観的視点多角的入念検証承知り', '点り先申上げり現在進めハラスメント防止対策有識者会議検討結果踏ま新対策確立全員徹底時代即対策行不断見直行ハラスメント一切許容組織環境改め構築考り', '本有識者会議提言省', '施策抜本的見直進め陸上省全体こ事案二度生起一層っりハラスメント防止対策取り組まり考り', '御理解省改革開始契機不祥事再発防止ま第一点ござま', '庁職員服務指導倫理教育徹底図りまモラルモラール向上努めまり考ござ', '国家戦略始め三文書基づ現在進めハラスメント防止対策有識者会議検討結果踏ま新対策確立全員徹底時代即対策行不断見直行ハラスメント一切許容組織環境構築誰安心入隊ける努めまり考り']","['省指針踏ま海上不祥事再発防止中長期的組織体質改善図る改革進める施策検討実施行っ考り', '庁職員服務指導倫理教育徹底図りまモラルモラール向上努めまり考ござ', '本有識者会議提言省・施策抜本的見直進め陸上省全体こ事案二度生起一層っりハラスメント防止対策取り組まり考り']"
55,21,55_年末新国家戦略等策定向け点っり検討まり思っり_力抜本的強化昨年来議論行具体的道筋示こ_新国家戦略等策定向け議論加速中点っり取り組まり思_新国家戦略等向け議論加速中引続御指摘貸費学生制度含めサイバー人材確保実効的強化る検討まり考り,"['年末新国家戦略等策定向け点っり検討まり思っり', '力抜本的強化昨年来議論行具体的道筋示こ', '新国家戦略等策定向け議論加速中点っり取り組まり思', '新国家戦略等向け議論加速中引続御指摘貸費学生制度含めサイバー人材確保実効的強化る検討まり考り', '引続人間理念基づく新開発アジェンダ策定向け議論リード考', '年末新国家戦略策定向け議論加速中点っり取り組まり思っり', '本法律案基づ策定予定基本方針今後産業在り方踏ま基盤強化方向性っり示考', '年末新国家戦略等策定向け検討加速中点っり取り組まり思', '基本方針御指摘り産業寄り添基盤強化基本的方向性っり記載く考り', '南西地域体制強化先申上げまり年末新国家戦略策定向け現在検討進め内容答差控思']","['新国家戦略等向け議論加速中引続御指摘貸費学生制度含めサイバー人材確保実効的強化る検討まり考り', '省施設十分機能発揮確保新国家戦略策定向け議論加速中点っり取り組まり思', 'よ省・様々事例参考既存手法わ取り得る手段全取るサイバー力抜本的強化まり']"
56,21,56_ｎａｔｏ始め各国環境維持経済力応じ相応国防費支出姿勢示り我国国際社会中環境変化踏ま力強化図る上ｇｄｐ比見る指標一定意味考り_達所要措置講るｇｄｐ比二_我国国際社会中環境変化踏ま力強化図る上ｇｄｐ比見る指標一定意味考り_達所要措置講るｇｄｐ二,"['ｎａｔｏ始め各国環境維持経済力応じ相応国防費支出姿勢示り我国国際社会中環境変化踏ま力強化図る上ｇｄｐ比見る指標一定意味考り', '達所要措置講るｇｄｐ比二', '我国国際社会中環境変化踏ま力強化図る上ｇｄｐ比見る指標一定意味考り', '達所要措置講るｇｄｐ二', '達所要措置講る数字御指摘当考', '結果先申上げま海洋軍縮', '積み上げ結果二〇二七年度力抜本的強化補完取組あわ予算水準現在ｇｄｐ二', '目的積み上げ指摘当ま', '環境維持ｎａｔｏ含め各国経済力応じ相応費支出り我国国際社会中環境変化踏ま力強化図る上ｇｄｐ比見る指標一定意味考', '現在役割日米同盟下米国担っり今後様々国際情勢変化踏ま国民生命財産守る上ど様々検討く必要省考り']","['二〇二七年度力抜本的強化補完取組併現在ＧＤＰ二％達所要措置講るＧＤＰ二％御指摘当考', '積み上げ結果二〇二七年度力抜本的強化補完取組あわ予算水準現在ＧＤＰ二％達所要措置講るＧＤＰ比二％目的積み上げ指摘当ま', 'こ積み上げ結果二〇二七年度力抜本的強化補完取組併予算水準現在ＧＤＰ二％達所要措置講るＧＤＰ比二％御指摘当ま']"
57,20,57_今回決断日本政策大転換憲法国際法範囲内行非核三原則専守堅持平和国家我国歩み変る改め明確申上げ思_本戦略示方針憲法国際法国内法範囲内実施る非核三原則専守堅持平和国家歩み変るま_充実強化緊急事態対応参議院合区解消ど四項目中心党内外十分議論行国民投票経憲法改正目指す_解釈我国大戦大反省基づ戦後不戦誓立戦後一貫日本国憲法専守徹平和国家歩わけ南スーダン初め各地ｐｋｏ活動ど通じ国際社会平和安定貢献高評価得,"['今回決断日本政策大転換憲法国際法範囲内行非核三原則専守堅持平和国家我国歩み変る改め明確申上げ思', '本戦略示方針憲法国際法国内法範囲内実施る非核三原則専守堅持平和国家歩み変るま', '充実強化緊急事態対応参議院合区解消ど四項目中心党内外十分議論行国民投票経憲法改正目指す', '解釈我国大戦大反省基づ戦後不戦誓立戦後一貫日本国憲法専守徹平和国家歩わけ南スーダン初め各地ｐｋｏ活動ど通じ国際社会平和安定貢献高評価得', '結果専守非核三原則従来全く変わりま', '結果専守非核三原則始め原則全く従来変わりま', '昨年十二月我国初め策定ま国家戦略中専守非核三原則明記認識り', '日本繰り返り専守旨非核三原則堅持方針下北朝鮮核自核抑止力用ま', '日本専守旨り非核三原則堅持方針北朝鮮核核抑止力み用ま', '日本国憲法下専守徹文民統制確保非核三原則堅持平和国家歩み変るま']","['本戦略示方針憲法国際法国内法範囲内実施る非核三原則専守堅持平和国家歩み変るま', '今回決断日本政策大転換憲法国際法範囲内行非核三原則専守堅持平和国家我国歩み変る改め明確申上げ思', '今回決断日本政策大転換憲法国際法範囲内行非核三原則専守堅持平和国家我国歩み変る改め明確申上げ思']"
58,20,58_サイバー空間対処関専守当然大前提関係国内法国際法遵守考言ま_よ反撃能力憲法国際法国内法範囲内運用る専守考方堅持思っり_検討憲法国際法範囲内日米基本的役割分担維持進めり今後専守堅持まり考る_検討憲法国際法範囲内日米基本的役割分担維持進めり今後専守堅持く考,"['サイバー空間対処関専守当然大前提関係国内法国際法遵守考言ま', 'よ反撃能力憲法国際法国内法範囲内運用る専守考方堅持思っり', '検討憲法国際法範囲内日米基本的役割分担維持進めり今後専守堅持まり考る', '検討憲法国際法範囲内日米基本的役割分担維持進めり今後専守堅持く考', '日本国憲法日米条約含む条約関係政府ま従前憲法条約優位解申上げ', '新策定三文書基づく取組憲法国際法範囲内行専守考方変更ま', '憲法国際法範囲内行専守考方堅持', '御指摘り新策定三文書基づく取組憲法国際法範囲内行専守考方変更ま', '引続憲法国際法範囲内専守考維持検討まり考り', '大事り国民命暮守る十分備憲法国際法範囲内専守考方維持現実的検討まり考り']","['よ反撃能力憲法国際法国内法範囲内運用る専守考方堅持', 'サイバー空間対処関専守当然大前提関係国内法国際法遵守考言ま', 'サイバー空間対処関専守当然大前提関係国内法国際法遵守考言ま']"
59,20,59_専守含めま平和国家歩み引続堅持我国姿勢_専守憲法精神っっ我国基本方針今後専守定義変更考ま_我国専守始め基本的姿勢大事け思っ_我国基本的方針考,"['専守含めま平和国家歩み引続堅持我国姿勢', '専守憲法精神っっ我国基本方針今後専守定義変更考ま', '我国専守始め基本的姿勢大事け思っ', '我国基本的方針考', '我国今後日本国憲法専守徹他国脅威与る軍事大国基本指針変わりま', '憲法逸脱専守精神反こっ考', '引続憲法精神っっ受動的戦略姿勢変わりく政府我国基本方針あく専守維持まり', '平和国家歩み引続堅持明記わけ中専守考方憲法精神っっ受動的戦略姿勢我国基本的方針', '専守考方堅持まり', '専守現在憲法精神っっ受動的戦略姿勢政府我国基本的方針専守維持変わり考り']","['専守我国憲法基づく我国基本的姿勢認識', 'よ専守我国基本方針今後方針変更考り', '専守現在憲法精神っっ受動的戦略姿勢政府我国基本的方針専守維持変わり考り']"
60,20,60_よ関係費財源捻出各分野歳出改革含め様々工夫中関係者国民理解く省自大胆資源最適配分取り組む不可欠考り_こ視点盛り込まま国力力検討今回国家戦略大特色一言る考大臣こ経済財政基盤上力成り立っっり認識力整備一層効率化合理化徹底含め力抜本的強化取り組まり考り_予算成立暁進捗管理徹底省一丸予算効果的効率的執行努めまり考り_上今後五年間物価為替変動見通述べる困難仮物価為替変動等影響受け所要経費上振場合力整備一層効率化合理化徹底見積っ経費範囲内所要経費収める努力まり,"['よ関係費財源捻出各分野歳出改革含め様々工夫中関係者国民理解く省自大胆資源最適配分取り組む不可欠考り', 'こ視点盛り込まま国力力検討今回国家戦略大特色一言る考大臣こ経済財政基盤上力成り立っっり認識力整備一層効率化合理化徹底含め力抜本的強化取り組まり考り', '予算成立暁進捗管理徹底省一丸予算効果的効率的執行努めまり考り', '上今後五年間物価為替変動見通述べる困難仮物価為替変動等影響受け所要経費上振場合力整備一層効率化合理化徹底見積っ経費範囲内所要経費収める努力まり', '今後自大胆資源最適配分取り組む不可欠考り力整備一層効率化合理化徹底まり考', 'よ省各年予算要求編成過程通じ力整備一層効率化合理化徹底まり考り', 'よ力抜本強化当っ関係費財源捻出各分野歳出改革含め様々工夫中関係者関係者国民御理解く省自大胆資源最適配分取り組む不可欠考り一層効率化合理化徹底まり考り', 'よ今般力抜本的強化当関係費財源捻出各分野歳出改革含め様々工夫中関係者国民御理解く省自大胆資源最適配分取り組む不可欠考り力整備一層効率化合理化徹底まり考', 'ま今般力抜本的強化当関係費財源捻出各分野歳出改革含め様々工夫中関係者国民御理解く省自大胆資源最適配分取り組む不可欠考り力整備一層効率化合理化徹底まり', '今般力抜本的強化当関係費財源捻出各分野歳出改革含め様々工夫中関係者国民御理解く省自大胆資源最適配分取り組む不可欠考り力整備一層効率化合理化徹底まり考り']","['今回力抜本的強化当関係費財源捻出各分野歳出改革含め様々工夫中関係者国民御理解く省自大胆資源最適配分取り組む大変不可欠考り', '上今後五年間物価為替変動見通述べる困難仮物価為替変動等影響受け所要経費上振場合力整備一層効率化合理化徹底見積っ経費範囲内所要経費収める努力まり', '対応省自大胆資源再配分取り組む不可欠考り']"
61,19,61_踏ま新時代人間理念立脚最重要外交ツール一ｏｄａ一層拡充戦略的効果的活用通じｓｄｇｓ達成ｆｏｉｐ実現向け取組加速_女性輝く社会実現人間理念基づくｏｄａ戦略的活用国際開発課題気候変動問題等積極的取り組むシリア情勢改善中東和平実現イラン核問題解決貢献_人間理念立脚地球規模課題対応主導力発揮日本存在感高め_人間理念立脚地球規模課題対応主導力発揮国際社会日本存在感高め,"['踏ま新時代人間理念立脚最重要外交ツール一ｏｄａ一層拡充戦略的効果的活用通じｓｄｇｓ達成ｆｏｉｐ実現向け取組加速', '女性輝く社会実現人間理念基づくｏｄａ戦略的活用国際開発課題気候変動問題等積極的取り組むシリア情勢改善中東和平実現イラン核問題解決貢献', '人間理念立脚地球規模課題対応主導力発揮日本存在感高め', '人間理念立脚地球規模課題対応主導力発揮国際社会日本存在感高め', '中力強化取組貢献', 'こ中新時代人間理念立脚ｏｄａ一層拡充戦略的効果的活用通じｓｄｇｓ達成ｆｏｉｐ理念実現向け取組加速', '我国ま人間援助理念基づテロ生む社会的経済的背景諸問題解決ｏｄａ戦略的活用途上国政府ガバナンス能力向上生活安定化経済基盤構築こっ図っけ思っ', '引続自由公正経済秩序拡大向け国際的取組主導く経済対応国際ルール作り含め政府一丸進め思っ', '今後こっ様々具体的取組通じま人間理念主流化向け努力考', 'グローバル課題関積極的取り組まり']","['人間理念立脚地球規模課題対応主導力発揮日本存在感高め', '人間理念立脚地球規模課題対応主導力発揮国際社会日本存在感高め', '女性輝く社会実現人間理念基づくＯＤＡ戦略的活用国際開発課題気候変動問題等積極的取り組むシリア情勢改善中東和平実現イラン核問題解決貢献']"
62,19,62_我国サイバー分野対応能力欧米主要国同等以上向上国重要インフラ等安全確保喫緊課題_小野寺国務大臣生産技術基盤装備品生産運用維持整備等不可欠潜在的抑止力向上寄与厳財政事情装備品高度化複雑化伴単価上昇等我国生産技術基盤取り巻く環境厳増り_浜田国務大臣我国装備品生産民間企業依存り民生品製造業高技術水準産業競争力等背景生産_技術基盤維持強化取組必要装備品海外移転推進不可欠考り,"['我国サイバー分野対応能力欧米主要国同等以上向上国重要インフラ等安全確保喫緊課題', '小野寺国務大臣生産技術基盤装備品生産運用維持整備等不可欠潜在的抑止力向上寄与厳財政事情装備品高度化複雑化伴単価上昇等我国生産技術基盤取り巻く環境厳増り', '浜田国務大臣我国装備品生産民間企業依存り民生品製造業高技術水準産業競争力等背景生産', '技術基盤維持強化取組必要装備品海外移転推進不可欠考り', '技術基盤維持', '技術基盤生産能力技術水準国際的高評価受け認識り', '技術基盤保持上重要考り', '技術基盤保持上重要思っり', '我国政府最重要責務技術研究推進制度含め我国装備関連技術力向上施策適切進めく必要考り', '強化早急図る必要']","['我国サイバー分野対応能力欧米主要国同等以上向上国重要インフラ等安全確保喫緊課題', '我国サイバー分野対応能力欧米主要国同等以上向上国重要インフラ等安全確保喫緊課題', '○国務大臣（小野寺五典君）昨今厳財政事情装備品高度化複雑化伴単価上昇等背景調達数量減少グローバル産業再編等海外企業競争力向上状況下潜在的力極め重要我国生産・技術基盤維持・強化早急図る必要']"
63,19,63_同時外交裏付ける力必要_同時外交裏づける力必要_外交要諦信頼確信_国民信頼頼り,"['同時外交裏付ける力必要', '同時外交裏づける力必要', '外交要諦信頼確信', '国民信頼頼り', '同時外交裏づける力必要わけ', '同時こ外交展開裏付ける力必要', '同時こ外交展開裏づける力必要', '力強化外交裏付ける考り', '', '']","['同時外交裏付ける力必要', '同時外交裏付ける力必要', '同時外交裏付ける力必要']"
64,18,64_計画大綱等見直等能力強化一層推進まり_まサイバー攻撃対処能力向上あゆる能力強化必要考り今後省_サイバー要員育成サイバー要員教育基盤拡充取組既存通信学校陸上システム通信_サイバー学校改編同校サイバー教育部新設検討り専門教育充実図っまり考り,"['計画大綱等見直等能力強化一層推進まり', 'まサイバー攻撃対処能力向上あゆる能力強化必要考り今後省', 'サイバー要員育成サイバー要員教育基盤拡充取組既存通信学校陸上システム通信', 'サイバー学校改編同校サイバー教育部新設検討り専門教育充実図っまり考り', '力抜本的強化補完取組国力結集総合的体制強化取組位置づけ研究開発公共インフラサイバー我国同志国抑止力向上等国際協力四分野進めるわ力生産技術基盤強化装備移転推進力中核員能力発揮人的基盤強化衛生機能変革ど取り組まり', '具体的生産基盤維持強化サプライチェーン強靱化サイバーセキュリティー強化事業承継円滑化装備移転推進特有従来技術維持向上係る取組等施策講じまり考り', '今後省力整備計画期間中大学校こリテラシー教育サイバー専門教育拡充等行サイバー分野含め重要役割担幹部自衛官育成機能強化まり考り', '今後御指摘生産基盤維持強化観点踏ま相手国ニーズ等情報収集装備品等維持整備支援含め協力官民一体情報発信強化ど取り組む必要考り施策実施効果的協力実現取り組まり', 'ハードソフト関係申上げる力整備法執行機関能力強化海洋監視能力強化ハード面施策けくソフト面施策重要っゃるり思', '引続適切保全措置講じ部外人材活用促進サイバー能力抜本的強化まりふ思っり']","['○浜田国務大臣省・サイバー要員育成サイバー要員教育基盤拡充取組既存通信学校陸上システム通信・サイバー学校改編同校サイバー教育部新設検討り専門教育充実図っまり考り', 'まサイバー攻撃対処能力向上あゆる能力強化必要考り今後省・計画大綱等見直等能力強化一層推進まり', 'まサイバー攻撃対処能力向上あゆる能力強化必要考り今後省・計画大綱等見直等能力強化一層推進まり']"
65,18,65_不拡散経済課題議論考り_御指摘共同ステートメント各国調整行っ結果我国政策核軍縮アプローチ整合的内容修正我国支持ま_御指摘日米体制我国りま日米体制外交大変重要枠組み日本米国ぞ適切役割分担行っ考_非同盟諸国中一部批判承知り我国核兵器国アメリカ厳環境核軍縮進める具体的措置模索姿勢示評価思,"['不拡散経済課題議論考り', '御指摘共同ステートメント各国調整行っ結果我国政策核軍縮アプローチ整合的内容修正我国支持ま', '御指摘日米体制我国りま日米体制外交大変重要枠組み日本米国ぞ適切役割分担行っ考', '非同盟諸国中一部批判承知り我国核兵器国アメリカ厳環境核軍縮進める具体的措置模索姿勢示評価思', '結論申上げ従来我国政府見解国連憲章日米条約整合性認識', '結果共同ステートメント文言修正行わ我国核抑止含む政策核軍縮アプローチこっ整合性ふ認識ま今回賛同', '点ま現在我国政策拡大抑止政策含む政策両立形段階的核軍縮進め我国アプローチ整合性関ま確認検討点考り', '点ま拡大抑止政策含む政策両立形段階的核軍縮進める我国アプローチ整合性ま検討すべ論点認識り', '点ま我国現在政策拡大抑止政策含む政策両立形段階的核軍縮進める我国アプローチ整合性ま検討すべ論点考り', '河野国務大臣今回ｎｐｒ米国核兵器等究極的廃絶向け取組引続コミットｎｐｔ体制強化核兵器る削減可能環境追求言及わけ将来的アメリカそ方向向っ姿勢変わふ思っり']","['結果共同ステートメント文言修正行わ我国核抑止含む政策核軍縮アプローチこっ整合性ふ認識ま今回賛同', 'こ観点ウクライナ核軍縮・不拡散経済課題議論考り', 'Ｇ７広島サミットウクライナ核軍縮・不拡散経済課題議論考り']"
66,18,66_予算規模ま今回特別協定ｈｎｓ規模現状むね同水準り内容ま福利厚生施設わる人件費日本負担軽減一方今厳環境対応べく最新鋭整備維持人員増員ど現実即必要めり張りっりけ今回協議_今回中身見まるけ日本厳財政状況勘案福利厚生働く労働者日本側負担上限数削減こっ努力行っ先申上げまあわ今環境対応米側最新鋭装備用意けりま_範囲言る話様々装備当然民間企業生産場合必要範囲必要担当者方同じ保全負っく重要思っり_研究開発費装備品転嫁数量少けど高くまま大事予算使方ふ観点考慮要ござ,"['予算規模ま今回特別協定ｈｎｓ規模現状むね同水準り内容ま福利厚生施設わる人件費日本負担軽減一方今厳環境対応べく最新鋭整備維持人員増員ど現実即必要めり張りっりけ今回協議', '今回中身見まるけ日本厳財政状況勘案福利厚生働く労働者日本側負担上限数削減こっ努力行っ先申上げまあわ今環境対応米側最新鋭装備用意けりま', '範囲言る話様々装備当然民間企業生産場合必要範囲必要担当者方同じ保全負っく重要思っり', '研究開発費装備品転嫁数量少けど高くまま大事予算使方ふ観点考慮要ござ', '現状厳環境対応べく金額ま削減努力当然質っり現実対応る中身用意こっ観点協議行結論得次第', '柔軟性様々事態力活用得る多様性装備複数任務対応得る念頭置力構築当っ当然踏まるべ事項今後環境強靱性ど強調すべ考重点すべ特性ポイント絞っ記述御指摘まど二二大綱考方評価る承知り', '是非わそ戦闘機上大事施設十分予算け維持整備対応思っり', '新聞記事承知八千五百億数字拝見装備品価格様々要因決定るま為替相場変動先物価高騰影響け切り取っ伝困難まそ中定め金額範囲内必要力強化着実行っく省役割ふ考り', '我国取り巻く環境一層厳くる中国民生命財産守るすべ観点常現実っり踏ま様々検討行っくべ考り現時点敵基地攻撃能力保有向け具体的検討行予定ま述べ', '我国取り巻く環境一層厳くる中国民生命財産守るすべ観点常現実っり踏ま様々検討行っくべ考り現時点敵基地攻撃能力保有向け具体的検討行予定ま総理御発言']","['想定る大規模地震効果的効率的対処く限り資源配分く点踏ま災害救援備っり検討まり思', 'ど国予算多少そ問題最大切国際社会懸念払拭軍事予算ど分野目的使わる積極的情報開示必要思っり', '国家会議報告議論経上今後我国ミサイル体制構築くっり御説明申上げ英知結集議論実施まりふ考り']"
67,18,67_新国家戦略下平和安定国際環境能動的創出力強外交展開_新国家戦略下力抜本的強化裏打ち力強外交展開危機未然防ぎ平和安定国際環境能動的創出_多層的外交展開力抜本的強化通じアジア世界平和安定断固守り抜まり_外交裏打ち力抜本的強化日米同盟強化最重要課題,"['新国家戦略下平和安定国際環境能動的創出力強外交展開', '新国家戦略下力抜本的強化裏打ち力強外交展開危機未然防ぎ平和安定国際環境能動的創出', '多層的外交展開力抜本的強化通じアジア世界平和安定断固守り抜まり', '外交裏打ち力抜本的強化日米同盟強化最重要課題', '外交実施体制抜本的強化取り組む力抜本的強化裏打ち力強外交展開', '日本政府自力抜本的強化幅広日米間安保', '外交力力含む総合的国力最大限生首脳レベル含め現実的外交積極的力強く展開まり考', '外交力力含む総合的国力最大限活用強外交展開危機未然防ぎ平和安定国際環境能動的創出く重要認識り', '外交力力含む総合的国力最大限活用力強外交展開危機未然防ぎ平和安定国際環境能動的創出まり', '外交力力含む総合的国力最大限活用力強外交展開危機未然防ぎ平和安定国際環境能動的創出く考ござ']","['新国家戦略下平和安定国際環境能動的創出力強外交展開', '外交裏打ち力抜本的強化日米同盟強化最重要課題', '外交裏打ち力抜本的強化日米同盟強化最重要課題']"
