Topic,Count,Name,Representation,Representative_Docs
29,35,29_加力安全確保係る人的基盤強化放射線モニタリング体制充実等通じ力規制委員会独立性高三条委員会科学的技術的見地公正中立立場規制進めるっりサポートまり_加力安全確保係る人的基盤強化放射線モニタリング体制充実等通じ力規制委員会独立性高三条委員会科学的技術的見地公正中立立場規制進める支援_あじめょ力規制委員会委員長事故避難計画力規制委員会ど責任持っ_力規制委員会緊急時意思決定行御疑念力規制委員会合議意思決定迅速性欠実効的対応思わ,"['加力安全確保係る人的基盤強化放射線モニタリング体制充実等通じ力規制委員会独立性高三条委員会科学的技術的見地公正中立立場規制進めるっりサポートまり', '加力安全確保係る人的基盤強化放射線モニタリング体制充実等通じ力規制委員会独立性高三条委員会科学的技術的見地公正中立立場規制進める支援', 'あじめょ力規制委員会委員長事故避難計画力規制委員会ど責任持っ', '力規制委員会緊急時意思決定行御疑念力規制委員会合議意思決定迅速性欠実効的対応思わ', '三条委員会力規制委員会科学的技術的見地独立職権行使ふ考り', '保安院推進行政切り離独立機関力規制委員会力規制庁ま', '力規制委員会独立性確保上力安全規制係る事務組織職員経済産業省等力推進官庁力事業者属者組織超人間関係基づく影響受ける制度的担保重要', '他方佐藤議員御指摘大学等専門家力安全規制許認可等関与場合規制対象る事業者関係利益相反生じ中立的立場参加重要', '加力安全確保係る人的基盤強化放射線モニタリング体制充実ど通じ力規制委員会独立性高三条委員会科学的技術的見地公正中立立場規制進める支援', '一方力規制専門的知見基づ独立性高力規制委員会適切実施認識']","['加力安全確保係る人的基盤強化放射線モニタリング体制充実等通じ力規制委員会独立性高三条委員会科学的技術的見地公正中立立場規制進める支援', '加力安全確保係る人的基盤強化放射線モニタリング体制充実等通じ力規制委員会独立性高三条委員会科学的技術的見地公正中立立場規制進めるっりサポートまり', '加力安全確保係る人的基盤強化放射線モニタリング体制充実等通じ力規制委員会独立性高三条委員会科学的技術的見地公正中立立場規制進めるっりサポートまり']"
30,34,30_力損害賠償支援機構法案一義的賠償責任東京電力負前提力事業者共同力政策推進国社会的責務認識力損害賠償法基づ東京電力支援行_け加る東電姿勢事故ａｄｒ役割阻害原賠法定める損害賠償システム自体信頼損ねる_今般事故生じる力損害賠償力損害賠償法一義的力事業者東京電力責任負べ考_事故損害賠償東電迅速全面的賠償果国責任持基本,"['力損害賠償支援機構法案一義的賠償責任東京電力負前提力事業者共同力政策推進国社会的責務認識力損害賠償法基づ東京電力支援行', 'け加る東電姿勢事故ａｄｒ役割阻害原賠法定める損害賠償システム自体信頼損ねる', '今般事故生じる力損害賠償力損害賠償法一義的力事業者東京電力責任負べ考', '事故損害賠償東電迅速全面的賠償果国責任持基本', '事故ａｄｒひ力損害賠償方信頼損ねるゆゆ事態', '今回損害賠償誠実行わ原因一力損害賠償法実ふ思', '事故被害者り通信費賠償定める必要', '力事業者責任負わ余り過酷場合以外力事業者免責趣旨理解り', '事故損害賠償東電全面的賠償第一義的責任果国責任持', '事故対短期消滅時効損害賠償請求除斥期間民法規定どり設定自体非常無理ふ考']","['今回力損害賠償・等支援機構法制定時附則盛り込ま原賠法早期見直見送ＣＳＣ条約沿っ条文整備限定極め残念', '力損害賠償支援機構法案一義的賠償責任東京電力負前提力事業者共同力政策推進国社会的責務認識力損害賠償法基づ東京電力支援行', '力損害賠償支援機構法案一義的賠償責任東京電力負前提力事業者共同力政策推進国社会的責務認識力損害賠償法基づ東京電力支援行']"
31,31,31_こそ八ツ場ダム一度民主党める言っ復活こ無駄遣こそめるべ政策転換プルトニウム進む核燃料サイクル進むそっ予算削っ被災地復興充るここそ行べ賃下げ行間違強く申上げく_辺今べ明部分思けどり新再生可能エネルギー普及伴新問題生じくる今力ケースちょっ違まろ可能性出くるわけ引続よく経産省辺把握っふ願_中リスク仮保険会社保険料払っ見合す幾ぐ保険料毎回払上乗電気料金一番高くるじゃ考思_ま本当間違く政府ど方向向っく電力本当自由化るど考あ不明確ま新民間投資事業業界参入事業者あわ思,"['こそ八ツ場ダム一度民主党める言っ復活こ無駄遣こそめるべ政策転換プルトニウム進む核燃料サイクル進むそっ予算削っ被災地復興充るここそ行べ賃下げ行間違強く申上げく', '辺今べ明部分思けどり新再生可能エネルギー普及伴新問題生じくる今力ケースちょっ違まろ可能性出くるわけ引続よく経産省辺把握っふ願', '中リスク仮保険会社保険料払っ見合す幾ぐ保険料毎回払上乗電気料金一番高くるじゃ考思', 'ま本当間違く政府ど方向向っく電力本当自由化るど考あ不明確ま新民間投資事業業界参入事業者あわ思', '一方二兆円基本的自社中金間合っく予定けど足り場合株式引受け等々金提供意味けるそ意味資金負担費用負担政府青天井ま可能性拭ふ思', '今御回答中まけどニュースケール社正直実証段階別大規模電力供給わけじゃく試験用モジュール試験商業開発中間ぐ状況思けどま本当大規模商業開発始まる前試験的プラントる結構前めり多少り拡大解釈脱法的融資じゃ慌今回革新的技術開発事業けじゃ見く思よ', 'み党市場原理中ゼロ実現く訴観点りコスト高く変わ論証く必要考わけござ', 'まりコストちろ今回事故想定っわけろろ最終処分地費用等含め必中入っ立地ろろ費用入っそ考る言わコスト自体り現実少く現在現実大く違思っり', 'そ問題単る意見交換じゃくエネルギー基本計画作る当っじゃど形る議論中そ出安全性事業性確保産業界利益方優先形じゃ', 'そ事情ござそっ個別判断無制限輸出そく個別判断協力行っくそ']","['○金子（恵）分科員力選択肢一再生可能エネルギーっり大く進めく解釈けどすぐ依存脱却るどろろ考方ふ思ま依存形突進け最終的将来的家庭企業支払電気料金コスト増る確実そ議論ふ思', '例ヨルダン国内エネルギー自給率四％そ事情ござそっ個別判断無制限輸出そく個別判断協力行っくそ', '経常赤字常態化国先進国わけござま国民皆様方例短期的消費税一・五％分御負担く動選択そけ動御負担発生よそ問け非常り金大変金大変こっち方金先送り短期的コストけ考く']"
32,30,32_核燃料サイクルエネルギー_こエネルギー政策全体在り方検討中力関係予算執行今後御指摘観点含め関係各省庁共検討ふ思_国内海外輸出こわ固執宣言べエネルギー基本計画見直認め強く申上げ_今回先言わ力ワーキンググループ立ち上げ情報交換意見交換既成事実積み重ねっ最終的崩的力協定結ぶ伏線っけそトーン論調そ見方懸念,"['核燃料サイクルエネルギー', 'こエネルギー政策全体在り方検討中力関係予算執行今後御指摘観点含め関係各省庁共検討ふ思', '国内海外輸出こわ固執宣言べエネルギー基本計画見直認め強く申上げ', '今回先言わ力ワーキンググループ立ち上げ情報交換意見交換既成事実積み重ねっ最終的崩的力協定結ぶ伏線っけそトーン論調そ見方懸念', '今又市先生御指摘', '含む核燃料サイクル在り方エネルギー', '世界説明責任日本国内エネルギー基本計画連動性っり見けあ改定迫っ力協定ど整理く問題非常重要問題ふ思っ', '上高速炉開発含む日仏等力協力閣議決定エネルギー基本計画基づ行っ公開性不十分まま政策進めわけござま', 'エネルギー政策ど力政策ど中', 'ょ議論そそ力事業係る国事業者役割分担見直飛び火可能性大変大恐く政府大変慎重点作業進める承知']","['○内閣総理大臣（野田佳彦君）今又市先生御指摘「じゅ」含む核燃料サイクル在り方エネルギー・環境会議ま力政策徹底検証行新姿追求こ整理り今後力政策在り方議論く中行政刷新会議提言型政策仕分ま高速増殖炉研究開発従来体制計画抜本的見直す提言踏まま力委員会新大綱策定会議連携っり議論考り', '核燃料サイクルエネルギー・環境会議力政策徹底検証行新姿追求整理り今後力政策見直議論く中っり議論行っまり思', '核燃料サイクルエネルギー・環境会議力政策徹底検証行新姿追求整理り今後力政策見直議論く中っり議論行っまり']"
33,29,33_く二月政府案提示今回決定十分時間わ今回計画将来的比率再生可能エネルギー比率数値目標明示踏み込み不足感否めま_目標実現く第三道方向性是非御理解思_り地足け成長戦略質的転換考け既存安全性重視含め質的転換図っそ考り_まっ福島第一収束時期見込みぜひ経産省エネ庁発表すべ思,"['く二月政府案提示今回決定十分時間わ今回計画将来的比率再生可能エネルギー比率数値目標明示踏み込み不足感否めま', '目標実現く第三道方向性是非御理解思', 'り地足け成長戦略質的転換考け既存安全性重視含め質的転換図っそ考り', 'まっ福島第一収束時期見込みぜひ経産省エネ庁発表すべ思', '一昨日記者会見事故発生踏まエネルギー基本計画見直再生可能エネルギー導入抜本拡大エネルギー政策検討進りそ中自身考方日本力政策依存社会目指すべ考る至っまり計画的段階的依存度下げ将来くちっける社会実現く考方申上げ', 'そ意味今回エネルギーミックス計画中り二割頼る話一日早くめる方向打ち出使用済み核燃料ど以上ふそ方策必要思', '一昨日記者会見事故発生踏まエネルギー基本計画見直再生可能エネルギー導入抜本拡大エネルギー政策検討順次進中自身考方日本力政策依存社会目指すべ考る至っまり計画的段階的依存度下げ将来くちっける社会実現目指く申上げ', 'そ国民安心前提エネルギー構成方来年夏まめくけどり三月十一日以降脱依存省エネ実現再生可能エネルギー代替普及そちシフトく国民皆様納得ける方針ろふ思っ', 'そっ意味申上げ依存社会そっリスク大考依存済む社会目指くべ申上げ現在エネルギー', 'ぜドイツじゃ三月十一日今年福島事故十年当っそ行動指針明ドイツ自身来年全廃見込みけど依然リスク残る形欧州志同じく国協力他国々脱加わる積極的働け表明']","['そ安倍内閣案作成中第四次エネルギー基本計画力発電以外確保け約七五％電力量る方法生み出すっり示るけけ思', 'そっ意味申上げ依存社会そっリスク大考依存済む社会目指くべ申上げ現在エネルギー・環境会議依存低減方向性示', 'アジア今極め成長わけそっ国々鉄道道路力発電所そっ形日本技術生そっ提供くこっ分野環境地域科学技術雇用人材こっ内需外需含め需要拡大柱置く新成長戦略二〇二〇年名目成長率三％実質成長率二％目標実現く第三道方向性是非御理解思']"
34,29,34_そそ事故炉経費料金原価含める電気事業法十九条二項一号規定超じゃそふ率直思大臣_そそ福島第一東海第二ぞ設置許可申請書設置許可申請書見最小四十年間耐るふ事業者言っ設置許可原則四十年ふ四十年わけ前提基づ問題議論ゃけふる思よそ点_規制委員会審査経既存一部炉今言っ法令定め四十年超る運転期間延長行震災前平均七割例八割程度稼働率向上エネルギーミックス比率達成可能ふ考り_見直するょ,"['そそ事故炉経費料金原価含める電気事業法十九条二項一号規定超じゃそふ率直思大臣', 'そそ福島第一東海第二ぞ設置許可申請書設置許可申請書見最小四十年間耐るふ事業者言っ設置許可原則四十年ふ四十年わけ前提基づ問題議論ゃけふる思よそ点', '規制委員会審査経既存一部炉今言っ法令定め四十年超る運転期間延長行震災前平均七割例八割程度稼働率向上エネルギーミックス比率達成可能ふ考り', '見直するょ', '老朽十二基以上稼働前提すわち炉規法定め例外規定本来趣旨逸脱すわち炉規法骨抜くエネルギーミックス数値示す実大切方向性思わけ大臣辺ょ', '続け伺けど仮民主党政権閣議決定けど革新的エネルギー', '第五条引合出十六条三項規定よ力協定期間満了後五条規定残るわけ一般的条文け読む協定く使用済み核燃料再処理るふ読めるわけそく十一条基づ合意協定終わ合意くる再処理そロジックよろょ', '第二運転期間四十年原則投げ捨る', '環境戦略示力規制委員会安全確認得み四十年運転制限制厳格適用新設増設行わこっ原則場合二〇三〇年年初時点基稼働得るる', '炉等規制法力発電所運転る期間四十年一回限り最大二十年運転延長可能り法律運転期間関原則例外規定認識り']","['続け伺けど仮民主党政権閣議決定けど革新的エネルギー・環境戦略示力規制委員会安全確認得み四十年運転制限制厳格適用新設増設行わこっ原則場合二〇三〇年年初時点基稼働得るる', '九電航空機落下確率一炉確率一千万回一回十マイナス七乗超飛行機落下防護設計上考慮必要ふ評価規制委員会最新航路飛行実績等情報踏ま航空機落下確率評価防護設計要否判断十マイナス七乗回・炉年超設計上考慮必要合理性ふ九電評価認めり', '今後運転延長進ま場合等々考新増設リプレース行わ大臣翻比率二〇二二％見直するょ']"
35,28,35_そ優先給電そそ再生可能エネルギー大く普及立場っ実際優先給電対象外点実態す優先給電力特別扱ね話思けどど_説得電力会社けるく広く議論必要わ力真正面議論足り仮力電源使わ場合長期的見人類エネルギー源る冷静考みるべエネルギー問題資源エネルギー庁経産省けく外務省環境省財務省ど関係横断的課題問題意識持っ政官産学真剣議論く必要言っ_今考方っ本当主力電源化くま入るけ再エネ入るこっ考方基づ国づくりる_再エネ太陽光風力地熱潮流ろろ今研究実証実験っ思けどじゃ依存案日本採択今回法案そじゃけど代替案,"['そ優先給電そそ再生可能エネルギー大く普及立場っ実際優先給電対象外点実態す優先給電力特別扱ね話思けどど', '説得電力会社けるく広く議論必要わ力真正面議論足り仮力電源使わ場合長期的見人類エネルギー源る冷静考みるべエネルギー問題資源エネルギー庁経産省けく外務省環境省財務省ど関係横断的課題問題意識持っ政官産学真剣議論く必要言っ', '今考方っ本当主力電源化くま入るけ再エネ入るこっ考方基づ国づくりる', '再エネ太陽光風力地熱潮流ろろ今研究実証実験っ思けどじゃ依存案日本採択今回法案そじゃけど代替案', '力恐くろ思けど再生可能エネルギーり促進皆考方っり聞け残る再エネ残っ部分全部力ど', '先中国例示ま中国読け分りそどど造る化石燃料量減く思っろく圧倒的再エネ分野拡大現実', '力火力火力場合ガス発電場合石炭発電場合まざまござそっ部分バランスどる数字的割合検討公表まり考り', '今年', '同時省エネルギー関ピーク電力コントロールり可能性わけまそっ含め中長期力依存度合下げく前提一時的化石燃料依存高まる得る前提中エネルギー電力供給ちっ全体構図そ遠く時期政府全体まめ示考り', '一部経済界コスト上る見方けど化石燃料コスト上っ今回事故力コスト間違く大く上る考将来向っコスト下っく再生可能エネルギー促進法律極め重要考り']","['引続今回再処理積立金方式拠出金方式法律ど見素直読め電力自由化来る各電力会社経営的破綻そごみけ残ちゃ困る最初拠出金っまょ簡単省略言そ法案見そわゆる力事業市場原理合わろ', '一〇〇％力恐くろ思けど再生可能エネルギーり促進皆考方っり聞け残る再エネ残っ部分全部力ど', '（山崎委員「今年」呼ぶ）ま四六％削減目標整合温対計画エネ基併っけけ思総理明確問上ま再エネ優先っ']"
36,28,36_例蓄電池使っ使方ぜり使わ_力こ資源全体タイト中準国産エネルギー言るっり進めふ思っり_石炭安石炭ｌｎｇまま高話瞬間風速議論程度理解_炉同じ一定程度っ脆化劣化そ審査切る神話,"['例蓄電池使っ使方ぜり使わ', '力こ資源全体タイト中準国産エネルギー言るっり進めふ思っり', '石炭安石炭ｌｎｇまま高話瞬間風速議論程度理解', '炉同じ一定程度っ脆化劣化そ審査切る神話', '東電体質思り力発電取り巻く制度法令法律けり問題じゃ思完璧悪東電体質制度問題考る', '本当決まっく電力会社側電力会社側先打ち消まｒｉｔｅ等含めまざま安全踏み込まる可能性十分わけ', '最後伺けど電力事業者間り率直言っ再エネ力注現実思', '昨年発表まけど電力会社接続保留問題対応地熱小水力当る電源優先的受け入図っこ三目考ござ', '日本社会っ力高速増殖炉っ力国産エネルギーすべ思っりけど優秀人材行くりま', '新エネルギー努力意味力国民理解得る側面わけござまそ感情国民持っ対ま資源エネルギー庁考ょ']","['そ中心配総理点検まっ力発電所問題わゆる安全安定供給意味技術的まょそ問題く政治的利用不安国民事実ござ', 'まめ炉利用政策規制政策っり法的峻別く立場責任明確くるふ理解ま', '力こ資源全体タイト中準国産エネルギー言るっり進めふ思っり']"
37,26,37_そ意味まま不十分点思けど四百十二人我党国会議員ぞり方中問題取り組思ま先ま復旧復興事故収束向け四百十二人一体頑張っ期待責任強く感じり_そ避難先申上げ事故起救命冷却作業そ今申上げ老人施設避難時間るこ方々大変状況こそ先申上げすべ行着わけ_自主避難選択自由批判けど一方っり踏みどまっ町再生く人ち中残念避難現状全自主避難者対象すべ事故起当時福島県民子供ち健康調査そ健康配慮福島県外措置講じくべ思けど必要以上自主避難者支援少冷静議論けふ思っ_立場正く理解正く放射線怖ろこ今日事故起まこ思力推進者一人ま今度大事故引起こまっ推進者本当大反省皆様方謝罪申上げ思,"['そ意味まま不十分点思けど四百十二人我党国会議員ぞり方中問題取り組思ま先ま復旧復興事故収束向け四百十二人一体頑張っ期待責任強く感じり', 'そ避難先申上げ事故起救命冷却作業そ今申上げ老人施設避難時間るこ方々大変状況こそ先申上げすべ行着わけ', '自主避難選択自由批判けど一方っり踏みどまっ町再生く人ち中残念避難現状全自主避難者対象すべ事故起当時福島県民子供ち健康調査そ健康配慮福島県外措置講じくべ思けど必要以上自主避難者支援少冷静議論けふ思っ', '立場正く理解正く放射線怖ろこ今日事故起まこ思力推進者一人ま今度大事故引起こまっ推進者本当大反省皆様方謝罪申上げ思', '福島県第一全基第二今知事新くる知事言っ県議会全党挙げ決議第二含め言っけど一応施設津波来地震避難ゃけぞ自治体避難計画けど今状態避難計画トラック地域集中く考見直わゃけ瞬間出くるね', '率直申上げ本当率直申上げ個人例辞め言っ力事故収束良くる良くるちろすぐ辞め', '東海村力国策協力今回事故起国一切助けくっ孤独決断住民避難命令出そ国頼そ非常厳言葉ござま一時間立っまま聞一時間自分原点直後秋臨時国会力災害対策特別措置法成立尽力そ思ござ', '杉本委員正くすっ入けど半径五キロ三十キロ力災害対策重点区域る思ぜひｓｐｅｅｄｉまちょっ問題思けど気象庁情報等少避難準備活用る心願く存じ', '本当地震津波一方一秒一秒入っくる力災害危機的状況相当程度続まそ問題二同時対応けそ緊張感中間るすべっこ内閣褒めまけど内閣皆自衛隊警察等々皆全力挙げそ姿勢臨部分自信持っ申上げるる思っ', '所信中冒頭一番大臣福島復興経産省最重要こふ言切る震災直後出こ意見書福島県民思思寄り添政治姿勢思っ見目物理的どけ復興力政策国方向意見書書大転換行わけ本当意味復興力入最重要頑張っメッセージじゃ苦人報じゃそ思よ']","['○小熊慎司君大臣ろろ現場行っる事故大震災けく水害現場行っ地元奥会津早段階入っ差替災害対策特別委員会行っ各省庁方々行っけどっぱり現場見る非常大事り大局観持っ対処っぱり現場目鳥瞰虫瞰鳥目虫目当けふ思っ', '出力今九五％伺りけど得る多く国民先不安安心感不十分思っ中まぜひ一週間以内突然そニュース流るっふ思っり', 'り常々自分子供持っ育母親立場ろろ感じ政治家っわけござけど福島事故関思被災者・子ど支援法中科学的力放射能健康被害影響まま未解明部分多被災者・子ど支援法福島県内子供けじゃく県外子供同様検査べ意見く今回被災者・子ど支援法基本方針定まっ福島県内どまっまっ非常残念思']"
38,26,38_そ御要請被災地ろ御要請中復旧万全期す二重ローン問題被災者生活支援対応ま復旧万全期す第二次補正予算早急作る決定わけござまっぱりっりけけふ思_そ考非常指摘思けど立場どこ言わけま今回東日本大震災当っ地震津波事故三重大変複合的大災害今平野大臣答弁ま今回全く別枠特別交付税国補普通地方自治体国庫補助足り分起債分交付税措置今対応今回直接不足分自己負担分地方負担分国特別交付税補仕組み提案り_第四東日本大震災損壊力関係広報施設修繕初め被災地域広報施設復旧対策事業交付金ど力関係予算大胆見直遠く一方再生可能エネルギー促進予算甚不十分脱社会志向点_福島県御要望力災害再生復興向け支援第三次補正予算等基金造成費加関連予算含め総額五千三百四十億円程度措置り福島再生向け規模的大る考り,"['そ御要請被災地ろ御要請中復旧万全期す二重ローン問題被災者生活支援対応ま復旧万全期す第二次補正予算早急作る決定わけござまっぱりっりけけふ思', 'そ考非常指摘思けど立場どこ言わけま今回東日本大震災当っ地震津波事故三重大変複合的大災害今平野大臣答弁ま今回全く別枠特別交付税国補普通地方自治体国庫補助足り分起債分交付税措置今対応今回直接不足分自己負担分地方負担分国特別交付税補仕組み提案り', '第四東日本大震災損壊力関係広報施設修繕初め被災地域広報施設復旧対策事業交付金ど力関係予算大胆見直遠く一方再生可能エネルギー促進予算甚不十分脱社会志向点', '福島県御要望力災害再生復興向け支援第三次補正予算等基金造成費加関連予算含め総額五千三百四十億円程度措置り福島再生向け規模的大る考り', '福島事故既八兆六千億円賠償費支出わ事故前措置額据置福島事故大事故起前提立ち安全神話回帰思ま', '淡路大震災三倍試算力事故本格的対応視野思', '既八', '復興予備費昨日第二次補正通ま盛り込ま予備費使用今後編成三次補正計上視野入適切対応ふ考り', '当面復旧対策万全期す力損害賠償法力賠償機構法案関係経費二重ローン問題対策被災者生活再建支援制度百万円三百万円ね経費緊急要東日本大震災復旧復興予備費創設地方自由活用る財源交付税増額限定本格的復興対策先行早急編成御指示り踏ま対応ふ思', '大震災事故避難方々係る経費本来特別交付税震災復興特別交付税措置べ考点']","['一方歳入分野復旧復興対策規模五年間十九兆円二〇二〇年十年間二十三兆円ま阪神・淡路大震災三倍試算力事故本格的対応視野思', '○野田国務大臣谷先生御質問答弁まけど力事故被害緊急措置法案成立暁当面必要国仮払費用ま吉野委員御指摘り東日本大震災復旧・復興予備費昨日第二次補正通ま盛り込ま予備費使用今後編成三次補正計上視野入適切対応ふ考り', '三次補正予算東日本大震災関係経費九・二兆円計上東日本大震災復興交付金創設力災害復興向け施策立地補助金産業空洞化対策ど必要施策質量十分盛り込考']"
39,23,39_先来議論出まけどり力発電本当企業っり責任持ち切る_全部東電押ぶじゃく東京電力すご苦労国民批判ぼこぼこ浴びるじゃく物すごキャッシュ生む手段よ_電力本音くりく知っわけけど経済産業省エネルギー庁隠物すごく意地悪考そ考く気持ち一瞬りま_結局っ言っ日本まくり再生可能エネルギー日本普及く過ぎじゃこわっ,"['先来議論出まけどり力発電本当企業っり責任持ち切る', '全部東電押ぶじゃく東京電力すご苦労国民批判ぼこぼこ浴びるじゃく物すごキャッシュ生む手段よ', '電力本音くりく知っわけけど経済産業省エネルギー庁隠物すごく意地悪考そ考く気持ち一瞬りま', '結局っ言っ日本まくり再生可能エネルギー日本普及く過ぎじゃこわっ', '理解間違っ言っほくるま調整電源揚水発電じゃ理解ね', '最終判断経産大臣経産大臣けどちっ後づけこ費用り電気料金力一番安っ論法思ね', '新エネ具体的書力具体的書けぬ新エネごり押力抑制法じゃっゃる方', '当然科学技術庁長官立場プルトニウムリサイクル路線思けど一政治家力永遠続くわけじゃ思わけけど理想的エネルギー源到達ワンススルー間合方一政治家ど考', '小熊分科員是非脱炭素利用進め勢力一緒戦っ思', '将来主力電源み応援そち国民説明力逆意味ちゃよ']","['力科学そそ理論アインシュタイン発見けど力技術理論悪ね', '将来主力電源み応援そち国民説明力逆意味ちゃよ', '○吉野委員神様最高技術力ふ理解けどり光影部分影影響大臣大くま積極的推進気持ちじゃ正直ちょっっりま']"
40,23,40_再生可能自然エネルギー省エネルギー二柱化石力加く_力力悪力思っま太陽光発電始め再生可能エネルギーよ再生可能エネルギー悪再生可能エネルギー_ｓプラススリーｅ全満す完璧エネルギー源存在今後技術革新不確実要素踏ま再エネ力火力水素アンモニアｃｃｕｓどあゆる選択肢追求重要考_ｓプラススリーｅ全満す完璧エネルギー源存在今後技術革新不確実性踏ま特定エネルギー源頼るく再エネ力火力水素ｃｃｕｓどあゆる選択肢追求重要,"['再生可能自然エネルギー省エネルギー二柱化石力加く', '力力悪力思っま太陽光発電始め再生可能エネルギーよ再生可能エネルギー悪再生可能エネルギー', 'ｓプラススリーｅ全満す完璧エネルギー源存在今後技術革新不確実要素踏ま再エネ力火力水素アンモニアｃｃｕｓどあゆる選択肢追求重要考', 'ｓプラススリーｅ全満す完璧エネルギー源存在今後技術革新不確実性踏ま特定エネルギー源頼るく再エネ力火力水素ｃｃｕｓどあゆる選択肢追求重要', 'ｓプラススリーｅ全満す単一完璧エネルギー源存在今後技術革新不確実性踏ま力含めあゆる選択肢追求重要', '野心的目標達成向けあゆる政策総動員取組進めまりｓプラス３ｅ全満す完璧エネルギー源存在再エネけ全エネルギー賄難日本っ再エネ加力火力水素ｃｃｓどあゆる選択肢追求重要考り', '繰り返り再エネ加力火力水素ｃｃｓどあゆる選択肢追求重要考り', '含めエネルギーご構成割合けどエネルギー全優エネルギーま', '向け電源力発電不安定再エネ乗っっくる夏冬変動需給バランス変動分吸収負荷追従ｕｓｃｉｇｃｃｉｇｆｃ火力こっ負荷追従そっベストミックス形エネルギー供給思っり', '同時エネルギー源化石燃料太陽風力クリーンエネルギー力エネルギー大く三エネルギー日本エネルギー政策進め今日来わけけど先ど方向進むべ']","['含めエネルギーご構成割合けどエネルギー全優エネルギーま', '依存再生可能エネルギー推進望む一人長期的安定エネルギーる願質問終わ思', '力力悪力思っま太陽光発電始め再生可能エネルギーよ再生可能エネルギー悪再生可能エネルギー']"
41,22,41_先御意見冒頭あ思けど今回改正法案賠償支援業務関係支援業務一緒る当初思っっ今違一緒る意義っゃま_塩川委員仮話けど例上空飛行禁止規制場合政府閣法航空法ける場合皆方衆法ける場合重る小型無人機定義差まじゃ思けどど_足立委員今少改善ま出口国少前出わけけどちど造けち議員立法改革推進法案出中最終処分場っり国整備計画国作り地域関係様々手続意見聴取協議同意求め様々協議手続踏上最後国責任整備く法律作っり_蓮舫言っけど余りパフォーマンス化パフォーマンスる震災後っ言わるけどょっ地道作業る発想取り組思ぜひ委員長委員会事故調査有識者参考人呼り自由形議論まけど各省事業仕分けシート六月出こベース委員会そ議論みるぜひ委員長方御検討思,"['先御意見冒頭あ思けど今回改正法案賠償支援業務関係支援業務一緒る当初思っっ今違一緒る意義っゃま', '塩川委員仮話けど例上空飛行禁止規制場合政府閣法航空法ける場合皆方衆法ける場合重る小型無人機定義差まじゃ思けどど', '足立委員今少改善ま出口国少前出わけけどちど造けち議員立法改革推進法案出中最終処分場っり国整備計画国作り地域関係様々手続意見聴取協議同意求め様々協議手続踏上最後国責任整備く法律作っり', '蓮舫言っけど余りパフォーマンス化パフォーマンスる震災後っ言わるけどょっ地道作業る発想取り組思ぜひ委員長委員会事故調査有識者参考人呼り自由形議論まけど各省事業仕分けシート六月出こベース委員会そ議論みるぜひ委員長方御検討思', '萩生田国務大臣ちろ安全性優先るわけまっ独立委員会炉等規制法っっルール決めるわけま十八月どろ意見出十三月ふわこ根拠従当然思', '結論固め幾審査影響与るじゃふ言っ規制委員会審査全合格結論先るじゃ', '法律完璧思ろろ問題点含む思けどちょっ大臣後渡こ含めオリンピック前申請け自動的第二法律案', '検証委員会等議論待けけま単待っけく実際行政携わっ立場ぜひ本当斉藤手伝思党派超今日本力行政ま方多分一人思国会中', '最初福島ちょっ違よね普通規制どり動す発言時間っくる大臣ち答弁事業者判断ふ言始め中経産大臣今経産大臣じゃく経産大臣株主関係言っ福島県株主びける発言ちょっゆゆ状況ふ思っ', '更田委員長っゃ日本力規制行政大問題点規制当局推進当局一緒りろろちろ位置づけぞ思けど規制別るべ安全産業推進全く別考るべふ更田委員長御見解非常賛成ござ']","['閣議決定基本計画二〇二二％結論固め幾審査影響与るじゃふ言っ規制委員会審査全合格結論先るじゃ', '今回細野君力担当大臣っそっ議論確事故調・検証委員会等議論待けけま単待っけく実際行政携わっ立場ぜひ本当斉藤手伝思党派超今日本力行政ま方多分一人思国会中', '中ろろり少ど例根拠力安全・保安院暫定的安全基準どろこまけど中ぜひ総理伺っ政府掲げ脱依存総理記者会見中触っ点疑問残るわけけどぜ触るっ']"
