Topic,Count,Name,Representation,Representative_Docs
25,25,25_内閣総理大臣_岸田文雄君_午前中申上げり平素自国領土内米国核兵器置有事自国戦闘機等核兵器搭載運用可能体制保持自国防衛米国核抑止力共有こ枠組み核共有想定非核三原則堅持立場我国力平和利用前提力基本法始め法体系こ考方認め考方っり明り_こそ政府考方非核三原則考方力平和利用定め我国力基本法始め法体系関係こ考方認め改め政府総理大臣っり発信く重要発信,"['内閣総理大臣', '岸田文雄君', '午前中申上げり平素自国領土内米国核兵器置有事自国戦闘機等核兵器搭載運用可能体制保持自国防衛米国核抑止力共有こ枠組み核共有想定非核三原則堅持立場我国力平和利用前提力基本法始め法体系こ考方認め考方っり明り', 'こそ政府考方非核三原則考方力平和利用定め我国力基本法始め法体系関係こ考方認め改め政府総理大臣っり発信く重要発信', '核共有様々意見承知わゆる核共有申上げり非核三原則堅持く力利用平和目的限る定め力基本法始め我国法体系関係認め政府議論考ま', '核共有核共有中身平素自国領土米国核兵器置有事自国戦闘機等核兵器搭載運用可能体制保持自国等防衛防衛核米国核抑止力共有こっ枠組み想定非核三原則堅持立場更申上げる力平和利用規定力基本法始め法体系考政府認める難考り', '我国非核三原則堅持り力基本法第二条力利用平和目的限る明記り今般方針我国核武装可能性視野入全くま', '我国武力攻撃発生事態規制問題く我国自身防衛問題', '御指摘核共有御説明り我国非核三原則堅持力基本法始め法体系関係認め政府議論行考りま', '岸田国務大臣インド協力力平和利用協力ｎｓｇ決定大前提']","['○内閣総理大臣（岸田文雄君）ＮＡＴＯ型核共有従来発言非核三原則力基本法始め力平和利用基本我国法体系認め思っっゃる日米同盟下拡大抑止機能考こそ政府こ核共有議論考再三申上げ次第', '○内閣総理大臣（岸田文雄君）再三申上げりＮＡＴＯ型核共有我国非核三原則力平和利用前提力基本法始め法体系認める政府立場', '○内閣総理大臣（岸田文雄君）ま委員御指摘核共有ま政府非核三原則存在力平和利用前提力基本法始め我国法体系関係考議論考りま']"
26,25,26_今般一連中力安全委員会機能更高めるべくど努力りま独自調査含め安全性チェック力安全委員会機能更効率的っくる尽くまり思っり_保安院中心っりけど改め発足目前どっ時期防災指針力災害対策指針作るる目安含め問合るけ丁寧対応ふ考り_説明ま国っり説明く当然ま避難計画含む力防災関内閣府地元関係自治体っり詰めくべ理解得るべふ考り_福島事故踏ま従来手続緊急安全対策等取りけ適切あろ判断基づま安全性ちっチェック必要,"['今般一連中力安全委員会機能更高めるべくど努力りま独自調査含め安全性チェック力安全委員会機能更効率的っくる尽くまり思っり', '保安院中心っりけど改め発足目前どっ時期防災指針力災害対策指針作るる目安含め問合るけ丁寧対応ふ考り', '説明ま国っり説明く当然ま避難計画含む力防災関内閣府地元関係自治体っり詰めくべ理解得るべふ考り', '福島事故踏ま従来手続緊急安全対策等取りけ適切あろ判断基づま安全性ちっチェック必要', '生活支援チーム避難決定けけま避難人支援ゃけ力問題りわけ今度福島第一発電所事象考こ形本部多くるむ得ろふ思っり', '法制度力防災指針法定化りま法定化っり国方針打ち立る基づぞ地域り災害っり備く必要まり', '様々情報提供関御要望地域力安全', '実際今回強制的半措置伴考る根拠法律的以上こ形放置わけふ考りま新く是非く思っり規制庁枠組み中新力災害対策指針環境大臣定める形法的明確上実際ぞ自治体様々防災計画作っく形取り考るござ', '安全性見直強度大丈夫地震力災害備るべ大震災踏ま安全性チェック必要', '基づ力災害対策指針法律中ふ思っり法定化力災害対策指針地域防災計画るけ早くくっける体制政府くり考り']","['安全性見直強度大丈夫地震力災害備るべ大震災踏ま安全性チェック必要', 'よ力発電推進図っ国わけ避難計画含む緊急時対応国責任っりべふ思', '様々情報提供関御要望地域力安全・保安院中心っりけど改め発足目前どっ時期防災指針力災害対策指針作るる目安含め問合るけ丁寧対応ふ考り']"
27,24,27_力被害生活者支援ま第一考建設的議論思ど意見ぜひ取り入結論出存じ_同取り扱まま事業者ござ東京電力地元皆様声真摯向合っ上判断行べ考り行っ考りま先日都道府県知事会議内堀知事御要望ござ_福島第二ま福島県皆様心情察新規制基準適合性審査申請県同列取り扱難ど認識り_福島県皆様心情考る他同列考る難認識り,"['力被害生活者支援ま第一考建設的議論思ど意見ぜひ取り入結論出存じ', '同取り扱まま事業者ござ東京電力地元皆様声真摯向合っ上判断行べ考り行っ考りま先日都道府県知事会議内堀知事御要望ござ', '福島第二ま福島県皆様心情察新規制基準適合性審査申請県同列取り扱難ど認識り', '福島県皆様心情考る他同列考る難認識り', '現状ま福島第二ま適合審査申請行わり十十七基同列扱考り', '現在福島県皆様心情考る他同列考る難思っり', '現在福島県皆心情考る福島第二現状他同列扱考り', '点福島炉設置者東京電力福島県立地市町村含め地元皆様まざま要望意見ど総合的勘案判断行っくべ考り', '点ま福島県内炉設置者東京電力福島県立地市町村含め地元皆様まざま要望意見ど総合的勘案判断行っくべ考り現在福島皆心情考他同列考る難思っり', '日本運転最終的含め資金確保く先上田長官方答弁り個々炉ま設備等ま最知見有力事業者実施すべそふ考り']","['川内玄海計画変更地元自治体初め関係各位信頼性損否めろ考り', '福島第二今後エネルギー政策状況新規制基準対応地元様々御意見等総合的勘案事業者判断行考り現在福島県皆心情考る現時点適合性審査行わ十十七基等他同列扱難認識り', 'っま炉内状況把握ど進め地元皆様思受け止め廃止措置終了状態検討く重要現時点新法整備必要考りま']"
28,24,28_攻撃含めロシア一連行為国際法違反決許暴挙_今回力関連施設攻撃含むロシア侵略強く非難ウクライナ力施設安全操業確保るロシア全行為即座停止求めるござ_ロシア占拠含めまロシア一連行為決許暴挙_東京電力福島第一力発電所事故経験我国強く非難ロシア対蛮行即座停止求めまり,"['攻撃含めロシア一連行為国際法違反決許暴挙', '今回力関連施設攻撃含むロシア侵略強く非難ウクライナ力施設安全操業確保るロシア全行為即座停止求めるござ', 'ロシア占拠含めまロシア一連行為決許暴挙', '東京電力福島第一力発電所事故経験我国強く非難ロシア対蛮行即座停止求めまり', '東京電力福島第一力発電所事故経験我国強く非難ロシア対蛮行即座停止国際社会結束対応く重要考り', '攻撃占拠含めまロシア一連行為決許暴挙ロシア蛮行即座停止求める', '行わザポリージャ力発電所攻撃含め力施設ロシア一連行動非難ロシア行為即座停止求めまり思', '占拠含めロシア一連行為決許暴挙', '今般ロシアウクライナ攻撃国際法違反決許暴挙', '上昨今ロシアウクライナザポリージャ力発電所武力攻撃リスク認識り']","['○国務大臣（林芳正君）ロシア占拠含めまロシア一連行為決許暴挙', '攻撃含めロシア一連行為国際法違反決許暴挙', '攻撃含めロシア一連行為国際法違反決許暴挙']"
29,22,29_上福島事故受け当っ福島予想超る大地震津波福島大量放射性物質放出至るちっ確認け前進むりま_事故以来福島県中心深刻風評被害九年っ今続わけけどま政府九年間風評被害ろろ認め実質的経済規模損害風評被害どぐ金額ふま認識っゃるょ_福島第一事故受けま安全対策っり立直上活用る当面っり活用く一一手続着実進めく大変大事認識ござ_発災当初非常大変状況現場本当皆様頑張っ着実ろろ困難ろろ困難進り進まっけど全体見汚染水対策着実前進感じる次第,"['上福島事故受け当っ福島予想超る大地震津波福島大量放射性物質放出至るちっ確認け前進むりま', '事故以来福島県中心深刻風評被害九年っ今続わけけどま政府九年間風評被害ろろ認め実質的経済規模損害風評被害どぐ金額ふま認識っゃるょ', '福島第一事故受けま安全対策っり立直上活用る当面っり活用く一一手続着実進めく大変大事認識ござ', '発災当初非常大変状況現場本当皆様頑張っ着実ろろ困難ろろ困難進り進まっけど全体見汚染水対策着実前進感じる次第', '津波被災農地漁港水産加工施設復旧こ計画どり進捗一方り被災農林漁業者方中今り事故風評被害内外販路縮小一回棚失棚取り戻す大変国内競争わけござまこ苦る方多くま復興取組道半事実こふ思っり', '汚染水対策流出続く大変危機的心配状況ま危機感持っ今対処るござ', '汚染水問題一言言及思', '当時被災地奔走多く被災者方々触合中皆ふる追わ先見通立避難生活強一夢希望持困難浜通り地域方々るすごく悩みろろ思ま', '夏井川県管理河川本川五所支川入る六所堤防決壊る大変大被害ござま加長期間わっ断水続九年前東京電力福島第一被害受け方く住まトリプル大変状況国挙げ全力支援けけこ考るござ', '収束言葉撤回撤回話わけけど福島皆事故収束る単低温安定状態けく進めゃ除染進めゃ']","['津波被災農地漁港水産加工施設復旧こ計画どり進捗一方り被災農林漁業者方中今り事故風評被害内外販路縮小一回棚失棚取り戻す大変国内競争わけござまこ苦る方多くま復興取組道半事実こふ思っり', 'よよ避難指示解除進み本格的復興支援展開る新展開局面ち頑張ろこ考るござ一方大変心配正確事実伝わっ福島第一・汚染水問題一言言及思', 'そっ人ち継続的流出る目前話福島第一・汚染水対策流出続く大変危機的心配状況ま危機感持っ今対処るござ']"
30,22,30_梶山国務大臣福島第一福島復興大前提_赤羽国務大臣安全考方経済産業副大臣東京電力福島第一現地対策本部長一年九カ月り安全神話陥不断努力体制けけふ思っり_東京電力福島第一_恐く直嶋先生若く民主党福島復興加速化向け福島第一着実円滑推進最優先考完全一致考,"['梶山国務大臣福島第一福島復興大前提', '赤羽国務大臣安全考方経済産業副大臣東京電力福島第一現地対策本部長一年九カ月り安全神話陥不断努力体制けけふ思っり', '東京電力福島第一', '恐く直嶋先生若く民主党福島復興加速化向け福島第一着実円滑推進最優先考完全一致考', '御指摘東京電力福島第一事故真摯反省力政策ま出発点点全く変わるござま', '国務大臣御指摘りどエネルギー政策ま福島第一事故反省教訓原点', '岸田内閣総理大臣福島第一着実遂行け重要課題考', '国務大臣御指摘東京電力福島第一事故真摯反省力政策わ原点', '一一以前安全性チェック結果的福島力発電所津波こ大事故わけ適切っ部分間違ふ思っり', '国務大臣どっ福島第一事故教訓福島復興東北復興最重要課題']","['○国務大臣（茂木敏充君）福島復興加速意味・汚染水対策最優先課題思っりま東電けく国前面立っ対策進めまり思っり', '○梶山国務大臣福島第一福島復興大前提', '○梶山国務大臣福島第一福島復興大前提']"
31,21,31_今先生話現在福島県力発電所対ま対策ま今ござま時点ま確定的申上げる差控け思今般福島第一力発電所事故受け諸外国力政策等影響っり今後注意深く見守一般論申上げインフラ海外展開昨年六月閣議決定新成長戦略国家戦略プロジェクト一違ござま外務省ま内外力政策動向等踏ま政府全体取り組み貢献思っり_世界各国自然脅威免る考経験っり生ねぬ思わけ今目前被災者方々支援力発電所対応ま万全期す同時既話ま日中韓ｇ８災害協力防災対策ど方御提起ぜひ心構取り組まり考り_機会例先御質問まけど福島力発電所米国今五十マイル半径八十キロ形メッセージ出り他方米国エネルギー副長官分野意味責任立場方々日本っ対応ノー_震災中ま委員御指摘りま新幹線脱線っ残念力今こ状況ござこ状況以上発散,"['今先生話現在福島県力発電所対ま対策ま今ござま時点ま確定的申上げる差控け思今般福島第一力発電所事故受け諸外国力政策等影響っり今後注意深く見守一般論申上げインフラ海外展開昨年六月閣議決定新成長戦略国家戦略プロジェクト一違ござま外務省ま内外力政策動向等踏ま政府全体取り組み貢献思っり', '世界各国自然脅威免る考経験っり生ねぬ思わけ今目前被災者方々支援力発電所対応ま万全期す同時既話ま日中韓ｇ８災害協力防災対策ど方御提起ぜひ心構取り組まり考り', '機会例先御質問まけど福島力発電所米国今五十マイル半径八十キロ形メッセージ出り他方米国エネルギー副長官分野意味責任立場方々日本っ対応ノー', '震災中ま委員御指摘りま新幹線脱線っ残念力今こ状況ござこ状況以上発散', '従来総合エネルギー調査会異幅広皆御参加今御議論途中ござ御議論踏ま上最終的総理下政治判断必要まけど今段階ま依存度最大限引下げる方針下今議論進め御理解け思', '平田文化人立場内閣参与ござ今回汚染水若く力発電所オペレーション立場参加中枢参加思まどっ情報源御発言事実す改め確認けけ思っり承知中既米国緊密連携取っ力発電所事故対応る中ろプランアイデア双方出中時点ベスト速行作業行わふ理解り', '国務大臣今回発電所現在至っ緊張感持っ対応必要事態至っ原因間発生事象ま検証る段階至っ思方確定的申上げ自身間将来向け国際協力含め力安全分野取り組み強めけけ申上げまりま考り', '国ま南海トラフ地震広域的大災害ま余り考くまけど例複数被災受けるこ想定アメリカ初め海外国々協力体制構築必要ふ考けどこ平時考る司令塔力防災会議ござ', '力一種現在進行形的側面そ段階抜本的防災体制見直前今御指摘るべじゃ思今御提言含め検討み思', '先議論中度申上げまけど今回福島力発電所ま現在ま事態安定化対応全力傾注ござ事態評価課題こふ思']","['現段階賠償問題ま今起こっ福島第一力発電所事故賠償政府全力挙げ国際的枠組み加入現段階進める状況必思まけど進める必要認識自身持けけ思っりるべ時期早急取り組思っり', '○松本（剛）国務大臣今回発電所現在至っ緊張感持っ対応必要事態至っ原因間発生事象ま検証る段階至っ思方確定的申上げ自身間将来向け国際協力含め力安全分野取り組み強めけけ申上げまりま考り', '機会例先御質問まけど福島力発電所米国今五十マイル半径八十キロ形メッセージ出り他方米国エネルギー副長官分野意味責任立場方々日本っ対応ノー・リーズン・ツー・クエスチョン・ザ・アセスメント思けど疑問正確伝りど現在適切対応っり海外伝海外冷静対応求めひ今話ま被災方々含め現地方々不安少解消る努めまり考り']"
32,21,32_今ｔ例恐くっゃっｔ友人ｂｔ事故既起こ事故負担じゃろ今回ケース東京電力力発電所持っり他発電所負担金一部支払じゃろこ問題意識ろ思っり_篠原委員っゃるり日本脱く方向例明確場合世界使用済み燃料りプルトニウムり濃縮ウランど問題日本向合っけそ単純話く来まっ以上現実取り組けふ思っ_日本使用済み核燃料外出ど再処理国内エネルギー需要満す言わそふ発言聞こるけ力発電世界各国広っアジア台湾っ中国りよねインドネシアベトナムる言わ中少日本側メッセージ出すべ思_日本けく世界中今っ日本けこっじゃ例国出プルトニウム実ウラン一緒けど濃縮ウランそけど両方核兵器原料ちゃど日本目閉ざ現実世界っ世界厳問題ど向合っく,"['今ｔ例恐くっゃっｔ友人ｂｔ事故既起こ事故負担じゃろ今回ケース東京電力力発電所持っり他発電所負担金一部支払じゃろこ問題意識ろ思っり', '篠原委員っゃるり日本脱く方向例明確場合世界使用済み燃料りプルトニウムり濃縮ウランど問題日本向合っけそ単純話く来まっ以上現実取り組けふ思っ', '日本使用済み核燃料外出ど再処理国内エネルギー需要満す言わそふ発言聞こるけ力発電世界各国広っアジア台湾っ中国りよねインドネシアベトナムる言わ中少日本側メッセージ出すべ思', '日本けく世界中今っ日本けこっじゃ例国出プルトニウム実ウラン一緒けど濃縮ウランそけど両方核兵器原料ちゃど日本目閉ざ現実世界っ世界厳問題ど向合っく', '力発電国どどふそ国ウラン輸出議論恐く近々オーストラリア出くるろふ思', '力発電問題重ね申残念一部力発電問題ままざまわ汚わ感覚議論る方くっゃけどど政府責任藤原議員っゃ今後大国民理解け申上げわけござ日本語決く思っり', '先生間違っ難銀行例日本銀行幾マネー金日本銀行金刷っ出銀行日銀当座預金金増けど先市中金回る回銀行金借り来る人市中金回ぬわけそっ意味福島妹夫婦住よく知っけそっ需要出こ一大問題っぱり影響等々宮城県他県少違っ状況じゃ思っり', '例先般ベトナム二期目工事日本初め海外受注まけど一期目っロシア御承知りロシア潜水艦パッケージベトナム売り込こまちろ潜水艦売るまｏｄａ使まけどわるインフラどセット売り込く考くけ', '脱ょ実予算委員会随分議論ござまけどり一番気り先小野寺委員答中少話わけござ日本非核保有国力技術持っま力技術先進的技術持っり核保有国非核保有国日本持っ技術本当ゼロまっま議論足りろそ認識持っり', '今法律書わゆる先藤末先生御質問まけど日本守け産業外国等同盟国ろろ話っぱ出くる可能性わけけど少く例武器関連力電力そっ関ま極めセンシティブ対応ねぬろ思っり']","['中使用済燃料問題再処理問題当然出くるわけござま我国ど再処理ど考くそっ議論まそ世界情勢っり見極め上行わるべふ考', '○国務大臣（麻生太郎君）今法律書わゆる先藤末先生御質問まけど日本守け産業外国等同盟国ろろ話っぱ出くる可能性わけけど少く例武器関連力電力そっ関ま極めセンシティブ対応ねぬろ思っり', 'そっ意味既言っまっ辺りひ頭片隅置け外交日本っ成功ろ思っり国際世論既まざまワシントン・ポストヘラルド・トリビューンまざまイギリス報道ドイツフランス報道当初違っ事件状況中中国批判的状況中ちっっひどウィーン条約違反っ崩的終わっまっ中国力潜水艦じゃ終わっまっぬろ思っり']"
33,20,33_上今経済産業大臣こ立場申上げる安全性審査ま審査程度時間掛け審査行力規制委員会検討委ねざる得こふ考り_今回改正案中力防災指針法定化りまけど法定化っり国指針出_長崎長崎過去最高裁争わ被爆地域指定地域身体爆弾放射能影響受ける事情下言爆弾投下後間く雨降っ客観的記録判決既確定ござ広島長崎状況異る長崎被爆者健康手帳交付今申上げ広島同様基準下難問題課題ふ考引続長崎県長崎市様々御要望りよく意見聞考り_茂木政務次官小野委員御指摘り外部有識者助言得今後情報公開積極的取り組まり考り力開発利用関今後トランスペアレンシーアカウンタビリティー高めく非常重要御指摘ま力開発利用進める当ま国民理解協力得る大前提必要不可欠考り,"['上今経済産業大臣こ立場申上げる安全性審査ま審査程度時間掛け審査行力規制委員会検討委ねざる得こふ考り', '今回改正案中力防災指針法定化りまけど法定化っり国指針出', '長崎長崎過去最高裁争わ被爆地域指定地域身体爆弾放射能影響受ける事情下言爆弾投下後間く雨降っ客観的記録判決既確定ござ広島長崎状況異る長崎被爆者健康手帳交付今申上げ広島同様基準下難問題課題ふ考引続長崎県長崎市様々御要望りよく意見聞考り', '茂木政務次官小野委員御指摘り外部有識者助言得今後情報公開積極的取り組まり考り力開発利用関今後トランスペアレンシーアカウンタビリティー高めく非常重要御指摘ま力開発利用進める当ま国民理解協力得る大前提必要不可欠考り', '繰り返り本年二月内閣府力委員会改定政府尊重旨閣議決定力利用基本的考方力利用当っ基本原則法令等明確化望ま明記り今般改正案基本的考方方向同じく理解り', '経済産業大臣以上申述べ今規制在り方与野党間様々修正協議含め議論行わ承知りそ議論見守り安全性最優先力活用取り組ふ考り', '状況踏ま二十四年末めど力関連独立行政法人方検討閣議決定り文部科学省ど法人方含め検討まり思っり', '本年二月内閣府力委員会改定政府尊重旨閣議決定力利用基本的考方力利用当っ基本原則法令等明確化望ま明記りま今後改正案基本的考方方向同じく理解り', '文部科学省ま力関係閣僚会議決定従年内結論出すべく地元意見っり踏ま検討まり考り', '放出条約違反そ施設必要るこ留意点踏ま上福島第一敷地逼迫状況考委員御提案時間上現実的解決策る考見解表明']","['経済産業大臣以上申述べ今規制在り方与野党間様々修正協議含め議論行わ承知りそ議論見守り安全性最優先力活用取り組ふ考り', '○茂木政務次官小野委員御指摘り外部有識者助言得今後情報公開積極的取り組まり考り力開発利用関今後トランスペアレンシーアカウンタビリティー高めく非常重要御指摘ま力開発利用進める当ま国民理解協力得る大前提必要不可欠考り', '繰り返り本年二月内閣府力委員会改定政府尊重旨閣議決定力利用基本的考方力利用当っ基本原則法令等明確化望ま明記り今般改正案基本的考方方向同じく理解り']"
34,19,34_みガソリン思っけど間車すべ電気わっ電気すべく日立くる力発電わる得話じゃま_ベースる電源従来力エネルギーわけこ事故起ま今当面ベース電源役割ど果じゃろ_推進側一体非常厳御批判ござま力行政推進経済産業省資源エネルギー庁っりま独立第一ござ_後段尋ねござ力発電所例動すまざま技術保守点検技術等ちろまざま蓄積等大意味持否定ござま,"['みガソリン思っけど間車すべ電気わっ電気すべく日立くる力発電わる得話じゃま', 'ベースる電源従来力エネルギーわけこ事故起ま今当面ベース電源役割ど果じゃろ', '推進側一体非常厳御批判ござま力行政推進経済産業省資源エネルギー庁っりま独立第一ござ', '後段尋ねござ力発電所例動すまざま技術保守点検技術等ちろまざま蓄積等大意味持否定ござま', '委員方そっリスクっり説明べそっ御指摘力発電エネルギー安定供給確保正面取り組け課題認識', '基本的力発電所く高大違ま力発電所低先話まバックアップ電源車バックアップ消防車そ電源すべ失わまっろ思地震けじゃく津波電源喪失大変大原因ろ', '先述べり力等問題ま力問題今焦点り例福井県青森県佐賀県ぞ現場赴まりまり地元知事市町村長ち国政策国エネルギー政策け懸命支る言葉聞国責任改め大痛感ま', '先委員自身御指摘まけど経済産業省資源エネルギー庁日本エネルギー政策っり考くっり考くエネルギー政策中当然力発電位置づけござよそ三〇', '例沖縄電力ど想定くわる過去将来当面力発電わけそ方っぱり除外方ろ議論', '例再処理ｍｏｘ燃料アジアくる日本けす枠組み超ろじゃ大臣ぐ強メッセージ打力議論非常マイナススパイラル脱切じゃふ思ね']","['例再処理ＭＯＸ燃料アジアくる日本けす枠組み超ろじゃ大臣ぐ強メッセージ打力議論非常マイナススパイラル脱切じゃふ思ね', 'っりっゃ現実一過去清算電力事業者っこそ先勧告話ま力発電る資格よ', '先委員自身御指摘まけど経済産業省資源エネルギー庁日本エネルギー政策っり考くっり考くエネルギー政策中当然力発電位置づけござよそ三〇％電力提供現実そ中チェックけけ目ど少甘くまろ御指摘']"
35,18,35_東京電力福島第一力発電所事故教訓っり胸刻み今後安全神話わるく内閣府特命担当大臣関係自治体等一体り各地域防災訓練等通じ地域防災計画避難計画継続的充実強化等図り力災害対応実効性向上取り組まり_救済対策万全期べ_地震津波伴発生力発電所事故情報公開徹底国内外あゆる英知結集一刻早収束図る健康環境被害拡大回避地域住民等補償_先頭今後早期安全体制緊急総点検力機構改革着手施設立地地域住民国民皆様方信頼回復努めく省挙げ取り組み結果関係機関指導早期く体制くっまり思,"['東京電力福島第一力発電所事故教訓っり胸刻み今後安全神話わるく内閣府特命担当大臣関係自治体等一体り各地域防災訓練等通じ地域防災計画避難計画継続的充実強化等図り力災害対応実効性向上取り組まり', '救済対策万全期べ', '地震津波伴発生力発電所事故情報公開徹底国内外あゆる英知結集一刻早収束図る健康環境被害拡大回避地域住民等補償', '先頭今後早期安全体制緊急総点検力機構改革着手施設立地地域住民国民皆様方信頼回復努めく省挙げ取り組み結果関係機関指導早期く体制くっまり思', '自身文部科学大臣就任以降現場学ぶ観点困難抱る家庭子供め細対応小中学校地域復興担福島県高等学校理化学研究所日本力研究開発機構国際共同研究センター等様々研究所京都設置文化庁地域文化創生本部トップアスリートハイパフォーマンスセンター等現場視察児童生徒教職員研究者アスリート等方々思浮べ行政取り組む重要性改め認識ま', '自官房長官直面東日本大震災事故経験教訓危機管理最悪事態想定情報集約整理総合調整司令塔機能重要繰り返指摘まりま', '科学技術庁再発防止危機管理体制再確立一刻早く徹底的事故原因究明すべ同時動燃解体縮小民間移管視野入抜本的改革断行国民力行政信頼取り戻ねりま', '根本国務大臣く今答弁まちま事故収束向け安全確実取り組み周辺地域含め安全確保万全期す基本思', '文科省児童生徒力災害正知識持ち自判断自分自身守るる学校力防災教育充実引続推進まり思', '御指摘力災害他災害比べ広域的対応必要学校単独対応困難市町村等関係機関学校十分連携防災対策取り組む必要思']","['東京電力福島第一力発電所事故教訓っり胸刻み今後安全神話わるく内閣府特命担当大臣関係自治体等一体り各地域防災訓練等通じ地域防災計画避難計画継続的充実強化等図り力災害対応実効性向上取り組まり', '東京電力福島第一力発電所事故教訓っり胸刻み今後安全神話わるく内閣府特命担当大臣関係自治体等一体り各地域防災訓練等通じ地域防災計画避難計画継続的充実強化等図り力災害対応実効性向上取り組まり', '東京電力福島第一力発電所事故教訓っり胸刻み今後安全神話わるく内閣府特命担当大臣関係自治体等一体り各地域防災訓練等通じ地域防災計画避難計画継続的充実強化等図り力災害対応実効性向上取り組まり']"
36,18,36_一方先申上げ実際力安全性高めくる単規制基準満_利用政策観点運転期間判断どあろ高独立性有力規制委員会厳格安全審査行規制基準適合性確認け運転一切認め大前提変わりま_一方御指摘科学的技術的観点利用政策観点判断どあろ高独立性有力規制委員会厳格審査行規制基準適合性確認け運転一切認め大前提変わりま_国務大臣ど利用側観点電気事業法規定定める上力規制委員会適合性基準認可炉規法規定三十年十年以内ご審査受けけりま適合性審査合格安全性確認運転規定わ委員長言わ厳格化ふ認識りそ意味安全性確保大前提変わ,"['一方先申上げ実際力安全性高めくる単規制基準満', '利用政策観点運転期間判断どあろ高独立性有力規制委員会厳格安全審査行規制基準適合性確認け運転一切認め大前提変わりま', '一方御指摘科学的技術的観点利用政策観点判断どあろ高独立性有力規制委員会厳格審査行規制基準適合性確認け運転一切認め大前提変わりま', '国務大臣ど利用側観点電気事業法規定定める上力規制委員会適合性基準認可炉規法規定三十年十年以内ご審査受けけりま適合性審査合格安全性確認運転規定わ委員長言わ厳格化ふ認識りそ意味安全性確保大前提変わ', 'よ厳基準基づく規制委員会審査クリア限り運転仕組み全く変わりま頻度高める安全性確保厳格見ここ取組行こ説明', 'よ利用政策観点判断わ高経年化踏ま技術的観点高独立性有力規制委員会厳格適合審査行認可得け運転一切認め大前提ござ', 'っ保安院美浜二号機高経年技術評価事業者出認め認める全く異り新規制委員会誕生後っり判断くり是非分け考思', 'すわち利用政策観点運転期間判断どあろ独立性高力規制委員会厳格安全審査行規制基準適合性確認け運転一切認め大前提全く変わりま', '安全性ま規制委員会判断り理解使用済燃料増る一条件る認識りま', '岸田内閣総理大臣利用期間議論行わわけ安全性期間ど絶独立力規制委員会基準適合け運転原則従来変わっ考']","['運転期間考方先委員長り大事ど状況力規制委員会最世界厳言わる基準基づ安全性確認る大前提考方認識', '独立性高力規制委員会厳格安全審査行規制基準適合性確認け運転一切認め大前提全く変わりま', '○西村（康）国務大臣ど利用側観点電気事業法規定定める上力規制委員会適合性基準認可炉規法規定三十年十年以内ご審査受けけりま適合性審査合格安全性確認運転規定わ委員長言わ厳格化ふ認識りそ意味安全性確保大前提変わ']"
37,18,37_力損害賠償制度等更る見直エネルギー基本計画力位置付け等含めエネルギー政策勘案現在進行中福島賠償実情等踏ま総合的検討進めるり本計画従引続関係省庁十分連携対応まり_今後安全確保着実取り組み昨年十二月力関係閣僚会議決定政府方針基づく作業進めまり考り_こ取り組み万一後事故発生場合賠償除染着実実施るり賠償機構法附則定め制度見直るけ早期必要措置検討進めまり_中力発電所事故損害賠償見直先答弁申上げまエネルギー政策勘案現在進行中福島賠償実情踏ま総合的検討進めく中最終的国責任果すべっり果く申上げわけ明確答弁ふ思,"['力損害賠償制度等更る見直エネルギー基本計画力位置付け等含めエネルギー政策勘案現在進行中福島賠償実情等踏ま総合的検討進めるり本計画従引続関係省庁十分連携対応まり', '今後安全確保着実取り組み昨年十二月力関係閣僚会議決定政府方針基づく作業進めまり考り', 'こ取り組み万一後事故発生場合賠償除染着実実施るり賠償機構法附則定め制度見直るけ早期必要措置検討進めまり', '中力発電所事故損害賠償見直先答弁申上げまエネルギー政策勘案現在進行中福島賠償実情踏ま総合的検討進めく中最終的国責任果すべっり果く申上げわけ明確答弁ふ思', '賠償法改正等抜本的見直初め必要措置ま我国エネルギー政策全体検討方中力位置づけ現在進り福島賠償進捗状況等々勘案総合的検討まり考り', '総じ二法人統合よそ一年後予定核燃サイクル見直含め政府力長期計画策定待っ基本方向沿っ形実施すべ', '現在原賠法原賠支援機構法ま五兆円枠一日早賠償っり今後我国エネルギー政策力位置付け等検討現在進行中福島賠償実情等踏ま事故収束賠償加速化向け対応可能現実的考まり思っり', '海外ま有限責任国わけ今後一全体エネルギーミックスけ力位置づけ現在行わり福島賠償状況等々見原賠法見直進めくる考り', '次プラントメーカー製造責任問る原賠法見直すべ御指摘原賠法見直現在進行形福島賠償実情っり踏ま今後エネルギー政策力位置付け等勘案るけ早期必要措置検討進めまり', '我国エネルギー政策全体け力位置付け現在進行中福島け賠償実情等々踏ま総合的検討まり考り']","['力損害賠償制度等更る見直エネルギー基本計画力位置付け等含めエネルギー政策勘案現在進行中福島賠償実情等踏ま総合的検討進めるり本計画従引続関係省庁十分連携対応まり', '今後安全確保着実取り組み昨年十二月力関係閣僚会議決定政府方針基づく作業進めまり考り', '今後安全確保着実取り組み昨年十二月力関係閣僚会議決定政府方針基づく作業進めまり考り']"
